Source,Number of articles
www_shantascatering_com.txt,1
bn_with_allah_com.txt,2
lawstudyhelp_blogspot_com.txt,50
mombloggers_ning_com.txt,2
ldp_bangladesh_com.txt,18
www_manchitronews_com.txt,85
www_sangbadpratidin_in.txt,1025
www_meltzeraccountingtaxservice_com.txt,1
ec_sonatala_bogra_gov_bd.txt,1
jessore_site11_com.txt,46
mpa_portal_gov_bd.txt,155
sbnetworkbd_com.txt,3
hu_globalvoices_org.txt,4
facebookencounter_com.txt,1
nationalsavings_portal_gov_bd.txt,5
porokia_wordpress_com.txt,8
bmdf_bd_org.txt,1
email_fake_com.txt,689
kaliakair_gazipur_gov_bd.txt,2
omitmisra_blogspot_com.txt,78
mumbainews_wordpress_com.txt,3
www_wiinkz_com.txt,31
bijoybarta24_com.txt,1610
indraindrajal_blogspot_in.txt,14
www_galaxynews24_com.txt,9
jyotish_astrosage_com.txt,2
carehospitalbd_com.txt,2
bdsob_com.txt,1918
amarnodi109_blogspot_com.txt,3
www_fishbase_org.txt,10
amarsristi_blogspot_in.txt,1
cnpaperndtm_casestudyhouse26_com.txt,1
thirdeye_creations_com.txt,1
clcbd_org.txt,2
trivuz_com.txt,405
fb_docs_com.txt,2
oneblog24_blogspot_com.txt,2
vtube9_xyz.txt,5
nouw_com.txt,4
www_smule_com.txt,5
mombloggersclub_com.txt,36
downloadcenter_nikonimglib_com.txt,3
www_aponvubon_com.txt,7
www_aluminiumextruded_com.txt,1
www_strangesituations_com.txt,2
www_shopbangla_com.txt,1
chedot_com.txt,17643
politicsinformer_com.txt,1
hosted_weblate_org.txt,12
cimages_me.txt,1
aloe_von_forever_de.txt,1
www_wbard_gov_in.txt,1
gautamdotcom_blogspot_com.txt,1
urlm_co.txt,1
www_ipswhois_com.txt,2
kuliarchar_kishoreganj_gov_bd.txt,4
www_diwaliwishesquotesms2016_in.txt,5
bhadra_wordpress_com.txt,383
www_udayansecondaryschool_edu_bd.txt,3
glitterfy_com_incom_pk.txt,1
www_rankstelecom_com.txt,1
ebangla_yn_lt.txt,5
uploadedtrend_com.txt,1
santanusc_blogspot_in.txt,5
educationkolkta_nowfloats_com.txt,1
www_priyo_com.txt,32355
readingfestival_com_incom_pk.txt,1
aponmati_com.txt,238
cookevilleba_com.txt,1
bduddokta_com.txt,2
bbs_chittagong_gov_bd.txt,2
saiful_im.txt,22
apksave_com.txt,14
www_newser24_com.txt,157
cpbbd_org.txt,240
www_alkama_org.txt,1
mymensinghtown_wordpress_com.txt,39
web_snappea_com.txt,49
www_aki_edu_bd.txt,13
ejobscircular_com.txt,1
zilhajjgroup_com.txt,23
www_cpgcbl_gov_bd.txt,1
earningtalks_blogspot_com.txt,4
zso_sylhetdiv_gov_bd.txt,40
melintas_net.txt,1
www_kishoreganjpbs_org.txt,6
kapalicana_wordpress_com.txt,30
ulukhar_com.txt,1
www_ctgcollege_gov_bd.txt,12
blog_asifulhaq_com.txt,35
www_btv_gov_bd.txt,136
nibondho_blogspot_com.txt,12
alquran_org_bd.txt,1
solutions4all_info.txt,8
m_vuclip_com.txt,2
borakvalley_blogspot_com.txt,2
www_jatiyo_party_org.txt,1
www_ekusheyparishad_org.txt,7
www3_nhk_or_jp.txt,24
jyotirjagat_wordpress_com.txt,727
islamforu_com.txt,25
mrsoftbd_shorttechniq_andro_io.txt,5
www_voipimagine_n_nu.txt,1
dr_comilla_gov_bd.txt,2
clashofclans_nu.txt,1
www_coastbd_org.txt,5
www_dhakamobilebd_com.txt,33
www_tubenations_com.txt,5
m_tunerpage_com.txt,784
www_notyced_com.txt,12
netrokonapbs_org.txt,3
www_withaspin_com.txt,160
caarolinelopes_blogspot_com.txt,1
currenthealthscenario_blogspot_in.txt,59
austinheart_com.txt,1
bdgeeks_com.txt,14
eed_noakhali_gov_bd.txt,2
bcsir_gov_bd.txt,117
wirajhana_eka_blogspot_com.txt,2
dailysatyaprakash_blogspot_com.txt,12
rananindia_blogspot_com.txt,3
adeshbdmovie_blogspot_com_au.txt,1
bkoa_org.txt,2
www_wildindianporn_com.txt,4
bscic_kurigram_gov_bd.txt,2
drishtighuri_wordpress_com.txt,4
nilg_portal_gov_bd.txt,4
www_tobangladesh_co_uk.txt,2
1080paz_com.txt,15
www_mocat_gov_bd.txt,244
themememe_com.txt,1
rafiqutso_blogspot_com.txt,2
xzx5b1p7yoo3qf5ps1fxhkh1_wpengine_netdna_cdn_com.txt,8
www_channel24bd_tv.txt,1551
www_mobileblog24_com.txt,765
www_ejjdin_com.txt,2
mysubtitlesrtdownloader_com.txt,2
techbangla24_wordpress_com.txt,21
www_airbnb_at.txt,2
belajarwebdesign_com_webstatsdomain_org.txt,1
jahaji_blogspot_com.txt,2
hongkonghonky_blogspot_com.txt,4
bbs_habiganj_gov_bd.txt,1
onlinerecruitment2016_in.txt,4
software_edwant347_blogspot_com.txt,10
tax4_chittagongdiv_gov_bd.txt,2
revolucioncultural_p_blogspot_com.txt,1
www_hazarikapratidin_com.txt,3
dhakanews71_com.txt,13
sadar_gopalganj_gov_bd.txt,2
ytssubtitles_com.txt,20
www_mora_gov_bd.txt,204
en_peperonity_com.txt,1
khojakhujee_com.txt,1
blip_fm.txt,2
hasanmahmud_com.txt,236
shibganj_bogra_gov_bd.txt,3
sunflowercollective_blogspot_com.txt,1
www_allskyshop_com.txt,1
www_bdnews24us_com.txt,215
www_scgmschool_edu_bd.txt,1
doe_rajshahi_gov_bd.txt,1
www_vanguardonline_info.txt,7
bloggersinformation_blogspot_com.txt,1
www_pkb_gov_bd.txt,228
bris_lgd_gov_bd.txt,4
narayanganjbarta24_com.txt,6
www_thinkcolumbiaky_com.txt,1
www_bangladeshpost_gov_bd.txt,3
alimurreza_blogspot_kr.txt,1
bd24mail_com.txt,1
i2friendship_blogspot_com.txt,165
onn24_com.txt,7
kamalnagar_lakshmipur_gov_bd.txt,2
calendarstatusquotes_com.txt,3
basis_org_bd.txt,4
kendua_netrokona_gov_bd.txt,9
dreamworksanimationmovies_blogspot_com.txt,1
dnc_comilla_gov_bd.txt,2
binodon24_com.txt,21
www_protichinta_com.txt,3
sohelkarim_blogspot_com.txt,1
www_gbnewsbd_com.txt,5
www_voip_info_org.txt,5
www_socialbakers_com.txt,85
sandhyasingh_blogspot_com.txt,1
www_bjit_iiitbd_org.txt,5
jantahaba_blogspot_com.txt,119
deshi_choda_blogspot_com.txt,1
www_freelancer_ca.txt,1
prasenjit_bengalicomputing_blogspot_com.txt,1
mezba_blogspot_com.txt,1
youpuncturedtheark_wordpress_com.txt,1
www_abolombon_org.txt,3
www_xn__z5bd4bq1db8d6b_xn__45brj9c.txt,1
btv_brahmanbaria_gov_bd.txt,2
www_nhrc_org_bd.txt,10
za_pinterest_com.txt,101
www_cfsbangladesh_org.txt,98
www_pressinform_gov_bd.txt,13
thebdtime_com.txt,12018
www_wnewsbd_com.txt,30
ajkalerkhobor_com.txt,2
optimationbd_com.txt,25
www_cca_gov_bd.txt,175
fluxusa_blogspot_com.txt,1
www_aisiakshare_com.txt,1
kulaura_moulvibazar_gov_bd.txt,2
www_coxsbazaartsc_gov_bd.txt,4
kakadda_com.txt,184
chakarianews_com.txt,3878
online_home_incomebd_blogspot_com.txt,560
muktopaath_gov_bd.txt,1
lawjusticediv_portal_gov_bd.txt,5
www_pageglimpse_com.txt,11
www_bcic_gov_bd.txt,4
islam_spacechanels_com.txt,5
huntporn_com.txt,2934
www_bangla_bdreports24_com.txt,36
www_seoinspects_com.txt,1
ekush_wordpress_com.txt,1294
thebangladeshtoday_com.txt,888
ayanmajumdar_wordpress_com.txt,1
chakuri_net.txt,2
ei_somoy_com.txt,2
learningdeen_wordpress_com.txt,14
anukabbo_com.txt,6
police_jamalpur_gov_bd.txt,1
probashitel_com.txt,81
desh_co_in.txt,222
bengalitreasuretrove_blogspot_com.txt,6
sajjad_info.txt,3
www_onebyfourstudio_com.txt,1
ranisankail_thakurgaon_gov_bd.txt,3
video_genfb_com.txt,12
blackfridaynovember_com_cutestat_com.txt,1
www_toplike_us.txt,1
www_first_incomebd_com.txt,91
javeria_wordpress_com.txt,1
mobilecarebd_blogspot_com.txt,3
nilabose_blogspot_com_au.txt,2
pleasehack_blogspot_com.txt,58
bn_hs_bd_com.txt,755
eee_buet_ac_bd.txt,3
gay3xvideos_blogspot_com.txt,3
dr_bogra_gov_bd.txt,1
bdgol_ml.txt,1
www_languagecourse_net.txt,131770
bapaperueqb_casestudyhouse26_com.txt,1
www_thecho_in.txt,31
yousearch_io.txt,1
japmagazine_ru.txt,1
vizualbusinessbd_blogspot_com.txt,6
newspaperbangladesh24hour_blogspot_com.txt,4
bdteletalk_com.txt,14
theappslab_com.txt,1
umchltd_com.txt,6
dshe_rajshahidiv_gov_bd.txt,1
www_toratube_com.txt,52
vls_wikipedia_org.txt,1
fullbangla_blogspot_com.txt,1
dspace_bracu_ac_bd_8080.txt,33
www_banglavision_tv.txt,5
onlineearntips24_blogspot_com.txt,965
www_bdhome24_com_webstatsdomain_org.txt,1
bangla_blog_blogspot_com.txt,115
www_ytpak_com.txt,317
therevisionist_org.txt,2
janabd_com.txt,45120
bdentertainment24_com.txt,74
paginebianche_it_incom_pk.txt,1
www_epsiloncollege_com.txt,1
www_ahsaniamission_org_bd.txt,48
ansarvdp_kurigram_gov_bd.txt,2
friendfeed_com.txt,20
www_nittobarta_com.txt,20
arsbd_blogspot_com.txt,2
mobileprice_com_bd.txt,6
youth_brahmanbaria_gov_bd.txt,2
www_diwalimessages_sms2016_com.txt,1
adnnank_blogspot_com.txt,1
www_ergonline_org.txt,1
berc_portal_gov_bd.txt,5
bbs_barisal_gov_bd.txt,2
minland_gov_bd.txt,227
dls_jamalpur_gov_bd.txt,1
www_wbbpe_blogspot_com.txt,2
dao_akkelpur_joypurhat_gov_bd.txt,1
1337x_to.txt,2
lekho_sourceforge_net.txt,40
www_freelancerstory_com.txt,406
tackk_com.txt,35
dushtushobdo_blogspot_com.txt,3
haldibari_westbengalonline_in.txt,1
leod315b4_webs_com.txt,1
realtime_rediff_com.txt,12
www_antarvasnagayvideos_com.txt,1
parsseh_com.txt,3
www_chittagongkings_com.txt,2
pabnapbs1_org.txt,3
www_chandpurweb_com.txt,58
digitalkrishi_dae_gov_bd.txt,104
www_marxists_org.txt,16
www_zishandownloadfree_blogspot_com.txt,1
www_sristi_co_in.txt,4
www_onnadiganta_com.txt,35
www_bonikbarta_com.txt,67
frenchcuporganisation_com.txt,1
palmswesthospital_secure_ehc_com.txt,1
the_pad_com.txt,34
thebdexpress_com.txt,249
goodsamsanjose_com.txt,1
nationalidcardbangladesh_blogspot_com.txt,193
oneshd_com.txt,8
badwap_desi.txt,1
dailybangladeshbani_com.txt,4
postalacademy_rajshahidiv_gov_bd.txt,1
poemllst_com.txt,10
hypercet_herbalyzer_com.txt,2
dhakanewspapers_blogspot_com.txt,9
eigology_com.txt,2
jummasociety_wallinside_com.txt,3
www_sylhetexpress_com.txt,2158
bdhost_org.txt,4
bn_bdfish_org.txt,8058
cannibalixsangue_cristiano_blogspot_com.txt,1
educationboard_sylhet_gov_bd.txt,1
hadithbd_com.txt,7
e_directorybd_blogspot_com.txt,13
projects_tigweb_org.txt,11
www_haszysz_net.txt,4
ppa_gov_bd.txt,4
forums_linuxmint_com.txt,1
fenlei_baike_com.txt,1
blogs_onetourist_in.txt,1
jetnius_com.txt,1
hifiporn_com.txt,1
www_pchelpcenterbd_com.txt,2085
recipemela_com.txt,1
www_dailynewsbd_com.txt,15
infozone24_com.txt,90
www_imgrum_org.txt,2
tr_meteotrend_com.txt,1
www_goldenmarriagebd_com.txt,9
www_emanobkantha_com.txt,11
smbadc_rangpur_gov_bd.txt,2
www_trekearth_com.txt,1
jokes_amardesh_com.txt,13
ponsscelebrity_blogspot_com.txt,20
khanamasala_blogspot_com.txt,1
newstimes24_com.txt,68
bangladeshtwitter_blogspot_com.txt,1
fpo_kurigram_gov_bd.txt,2
aghomeworkxggw_casestudyhouse26_com.txt,1
wifibd_wordpress_com.txt,663
shajghor_com.txt,7
ataikulaup_pabna_gov_bd.txt,3
dae_barisal_gov_bd.txt,2
worlditfoundation_org_bd.txt,2
techtunesco_blogspot_com.txt,77
www_smartenergygb_org.txt,10
themuslimtimes_info.txt,16
www_rtvonline_com_webstatsdomain_org.txt,25
www_vitaworldtourism_com.txt,1
www_marioconde_org.txt,1
phuketnews_easybranches_com.txt,1
www_bbarta24_net.txt,24
www_deshsangbad24_com.txt,25
2000banglapoets_blogspot_com.txt,16
ajkertimes_com.txt,2
pdb_chittagong_gov_bd.txt,2
musingsofamaiden_blogspot_com.txt,1
kaderck_wordpress_com.txt,2
global_samsungtomorrow_com.txt,1
flippingbook_publisher_ru.txt,1
bmda_akkelpur_joypurhat_gov_bd.txt,1
ml_wikipedia_org.txt,9
www_domaindebug_com.txt,1
brilliant_org.txt,5
www_bytesforall_org.txt,1
cpdl_com_bd.txt,1
android_ehou_andro_io.txt,1
hdcunt_com.txt,14
natokhd_com.txt,28
lenovoapk_com.txt,1
ubuntuguide_org.txt,1
sonagazi_feni_gov_bd.txt,3
rmcforum_com.txt,86
satkhirarkhabor_com.txt,87
atnnewstv_com.txt,22
www_video_group_com.txt,3
bgb_sunamganj_gov_bd.txt,1
calendariu_com.txt,8
www_muktoit_com.txt,262
debosmita_wordpress_com.txt,40
briddhi_org.txt,1
taau_taau_in.txt,1
catchporn_com.txt,1196
www_dhakacollege_edu_bd.txt,46
echakri_blogspot_com.txt,110
banglaipanugolpo_blogspot_com.txt,27
rtvonline_net.txt,18
www_airbnb_com_au.txt,1
vu_edu_bd.txt,49
dr_moulvibazar_gov_bd.txt,25
alaminsumon_blogspot_com.txt,1
dbf_viewer_editor_com.txt,1
unmochon_net.txt,1870
metal_bonzo_blogspot_com.txt,7
dinajpureducationboard_portal_gov_bd.txt,73
dhakahome_com.txt,4
ilab_gov_bd.txt,5
www_pdffiller_com.txt,1
www_happynewyearmessages_2017_com.txt,2
www_tvchannel_biz.txt,2
www_amarblog_com.txt,15486
mevidur_wordpress_com.txt,2
29com_net.txt,2
sportso_nilphamari_gov_bd.txt,2
www_censorbugbear_org.txt,8
guide_osaka_andro_io.txt,1
heresalink_com.txt,1
write2020_com.txt,1
sbdnews24_com.txt,13
careerintelligencebd_com.txt,697
m_indiarailinfo_com.txt,269
iepaut_blogspot_com.txt,1
shishuacademy_bogra_gov_bd.txt,1
bad2050_com.txt,1
myislambd_com.txt,2
celebwild_blogspot_com.txt,1
iiwipiwi_blogspot_com.txt,1
www_cdb_gov_bd.txt,9
iamnotmakingthisup_net.txt,1
forest_sylhetdiv_gov_bd.txt,1
mukto_mona_com.txt,58
barisalcity_gov_bd.txt,107
apnasamachar_com.txt,23
clearsearch_se_incom_pk.txt,1
newsekattor_com.txt,1
pbsp_cc_blogspot_com.txt,3
bdmoviebazar_com.txt,10
barlekhanews24_com.txt,37
jdmhighschool_edu_bd.txt,5
northwestmed_secure_ehc_com.txt,1
sidskitchen_com.txt,1
www_banglamail24_com.txt,306
www_tubesfan_com.txt,1
bcstime_blogspot_com.txt,32
bangladeshlawbd_blogspot_com.txt,1
crc_kurigram_gov_bd.txt,2
kulaurainfo_blogspot_com.txt,1
chatmohar_pabna_gov_bd.txt,2
deo_rangpur_gov_bd.txt,2
bdjobskey_com.txt,6
englishhentairpggames_blogspot_com.txt,6
www_joubonerkotha_i8_com.txt,27
celebsnakedmmm_blogspot_com.txt,10
www_nilphamari_gov_bd.txt,420
www_bograpbs_org.txt,6
www_damalchele_com.txt,17
www_ekusheysangbad_com.txt,103
www_wordaz_com.txt,1
southvoice24_com.txt,3
www_bangladeshonline24_com.txt,545
freebengalisongs_blogspot_com.txt,2
www_boredpanda_com.txt,3
szukamy_info.txt,1
dncrp_portal_gov_bd.txt,164
bhcanberra_com.txt,4
nowbd_com_webstatsdomain_org.txt,1
www_edainikpurbokone_net.txt,2
taxjournalbd_com.txt,41
amibangladeshi_blogspot_com.txt,712
www_frs_bd_com.txt,5
ek_jhalak_urmi_ki_kavitayen_blogspot_com.txt,1
mrpsoft_wordpress_com.txt,77
isocial_com_bd.txt,10
islamicfoundation_rangpur_gov_bd.txt,2
www_mattresscleaningaustralia_net.txt,2
telerik_ukbreeamfindertool_andro_io.txt,1
panchagarhnews_com.txt,19
sudden_charm_blogspot_com.txt,54
bdsangbad_com.txt,19
www_hospitalkhoj_com.txt,4
methopath_wordpress_com.txt,134
www_gbk_bd_org.txt,6
www_foodiez_com_bd.txt,4
www_bdreport24_com.txt,435
bdmaza24_com.txt,26
whenintrovertspeaks_wordpress_com.txt,2
pad_ma.txt,25
hdmusic25_com.txt,2
www_denverseo1_info.txt,2
bullaup_habiganj_gov_bd.txt,6
www_localeapp_com.txt,17
it_wn_com.txt,3
www_popular24news_com.txt,433
es_bookzz_org.txt,1
www_kothay_com.txt,14
www_bmdf_bd_org.txt,1
www_isoftware_com_bd.txt,1
sujitojha_blogspot_com.txt,4
www_bipss_org_bd.txt,70
en_m_wikipedia_org.txt,7
dss_shajahanpur_bogra_gov_bd.txt,1
grannyalbum_com.txt,17
digg_digg_com_incom_pk.txt,1
customize_org.txt,4
brdb_feni_gov_bd.txt,2
sarail_brahmanbaria_gov_bd.txt,4
www_payfixation_gov_bd.txt,4
ashikche_wordpress_com.txt,3
electionsmeter_com.txt,15
sumaulimukherjee_blogspot_com.txt,7
mg_globalvoices_org.txt,219
www_acmsolver_org.txt,92
tajakhobor24_com.txt,41
www_postsv_weilheim_de.txt,1
bapibiswas_blogspot_com.txt,13
gsbcp_gov_bd.txt,13
ovshake_blogspot_com.txt,701
www_bdlawservice_com.txt,8
ourholyquran_org.txt,4
acl_khetlal_joypurhat_gov_bd.txt,1
whereporno_com.txt,748
e_wiki_gov_cn.txt,4
post_pirojpur_gov_bd.txt,2
www_bdshow_denimsandjeans_com.txt,2
ittipsyoutube_blogspot_com.txt,3
www_eventbrite_com_au.txt,1
b318_com_incom_pk.txt,1
nomusicnasheeds_blogspot_com.txt,3
www_consumercomplaints_in.txt,4
allencountyregional_com.txt,1
brdb_bogra_gov_bd.txt,1
orinaas_blogspot_com.txt,1
www_androidauthority_com.txt,1
workwithlic_com.txt,396
www_primenewsbd_com.txt,632
bangladeshmuktijoddhasangsadusa_com.txt,1
cs_feni_gov_bd.txt,2
aqicn_org.txt,1
wbhrc_nic_in.txt,4
banglarkobita_com.txt,1558
br_pinterest_com.txt,8
www_moviedairy_com.txt,1
www_ibnsinatrust_com.txt,4
tollydj_tk.txt,1
larousa_djadida2016_andro_io.txt,1
www_bfa_gov_bd.txt,24
mahmudussamadchowdhury_com.txt,6
blogus_abogusblog_blogspot_in.txt,323
it_termwiki_com.txt,4
acl_hathazari_chittagong_gov_bd.txt,2
bn_path_2_happiness_com.txt,471
makemoneychittagong_blogspot_com.txt,1
thevoice24_com.txt,4
thenetheads_com.txt,1
kalarab_org.txt,1
www_khdcbd_org.txt,3
lasertreat_com_bd.txt,2
realporn_me.txt,776
vivekchowdhury_blogspot_com.txt,134
instagramator_com.txt,3
hollyhaque_blogspot_com.txt,4
www_leadnews24_com.txt,6
www_labor_state_ny_us.txt,19
chatbees_com.txt,7
www_bard_gov_bd.txt,9
btcl_rangpur_gov_bd.txt,2
www_dhanershisnews24_com.txt,11
hfwc_kalapara_patuakhali_gov_bd.txt,1
www_mpti_ga.txt,9
sellers_viralstyle_com.txt,3
bengali_wn_com.txt,20
mrdibd_org.txt,16
hmnews24_com.txt,38
www_sajidmc_net.txt,34
ishankonerkahini_blogspot_com.txt,24
www_riazhaq_com.txt,1
jhankarmahbub_com.txt,47
tipaimukhinfo_blogspot_com.txt,1
itna_kishoreganj_gov_bd.txt,3
www_rilongtool_com.txt,19
www_tongicollege_gov_bd.txt,5
www_symphonymobile_org.txt,27
ftns_nstu_edu_bd.txt,16
sslwireless_com.txt,2
thebeautycult_blogspot_com.txt,4
cahayamutiaraiman_blogspot_com.txt,1
kazisports_com.txt,3
regencylimoservices_com.txt,1
ansarvdp_kalai_joypurhat_gov_bd.txt,2
lged_kalai_joypurhat_gov_bd.txt,1
kccollege_com_bd.txt,3
www_apkmonk_com.txt,7
downloadpsd_com.txt,1
www_tonu_org.txt,1
sunrisehealthinfo_com.txt,1
jyoti_webnode_com.txt,13
maanojrakhit_com.txt,3
m_uttorpurbo24_com.txt,4
www_probashkotha_com.txt,532
www_patuakhaliweb_com.txt,17
smsrecords_blogspot_com.txt,2
magsdream_blogspot_in.txt,1
www_everjobs_com_bd.txt,247
techprithibi_com.txt,37
www_dristikonn_com.txt,6
bbs_comilla_gov_bd.txt,2
bd_worldmapz_com.txt,2
hostsp_blogspot_com.txt,137
dainikamadershomoy_com.txt,695
allaboutsamsung_de.txt,1
urinnersmile_blogspot_com.txt,1
pcmobiletechnology_blogspot_com.txt,515
gudanglagump3_net.txt,1
bangladesh_wallinside_com.txt,1
banglabazarnews_com.txt,1000
rab_barisal_gov_bd.txt,2
www_translate_com.txt,1
www_tqi2_gov_bd.txt,1
simplebooklet_com.txt,5
www_kamdev_faithweb_com.txt,1
www_dinersheshey_com.txt,20
carprofenfordogs_blogspot_com.txt,2
eed_adamdighi_bogra_gov_bd.txt,1
www_sufibarta_com.txt,1
es_streema_com.txt,1
www_imustbeoff_com.txt,1
ishankonerkahini_blogspot_in.txt,1
www_gorai24_com.txt,8
www_zpgazipur_org.txt,18
www_chandpurnews_com.txt,29
referencement_blog_net.txt,1
rajamis_blogspot_com.txt,1
metricskey_com.txt,82
www_psycu_net.txt,1
www_tubuz_info.txt,12
mapio_net.txt,4
www_eef_gov_bd.txt,4
kichukhonn_blogspot_com.txt,49
www_bd_islamic_sources_com.txt,397
boymusicbasic_com.txt,3
waptrick_com.txt,17
shatrong_biz.txt,1
www_androidpit_es.txt,1
bangla_tutor_blogspot_com.txt,80
lab_portal_gov_bd.txt,2
avoipcommunications_blogspot_com.txt,11
hl_bd_com.txt,7
new_dhakaeducationboard_gov_bd_webstatsdomain_org.txt,4
bishwanath_sylhet_gov_bd.txt,2
abir_kumarkhali_com.txt,1
lalmohan_bhola_gov_bd.txt,4
pornoau_com.txt,5
www_bdosn_org.txt,12
gpfree_wapka_mobi.txt,98
fullhollywoodmovie_com.txt,5
dinajpurbd_com.txt,75
getintopc_com.txt,1
kor_hablaa_com.txt,1
www_sbnetworkbd_com.txt,1
www_posterbd_com.txt,7
jpginf_blogspot_com.txt,1
emrulhasanrony_jekhanedoctorne_andro_io.txt,4
silkcitynews_com.txt,2128
unnayan_org.txt,1
parittran_org.txt,23
meteotrend_com.txt,1
hatibandha_lalmonirhat_gov_bd.txt,2
www_ali_mahmed_com.txt,2727
pseudointellectualswb_blogspot_com.txt,5
probashikantho_ca.txt,27
www_independent24_tv.txt,14
www0_poemhunter_com.txt,1
mone_prane_bangali_blogspot_in.txt,1
www_appsdrone_com.txt,4
joyodrath_blogspot_com.txt,34
islamikotha_blogspot_com.txt,21
mohpw_gov_bd.txt,169
www_habiganjnews24_com.txt,322
dae_comilla_gov_bd.txt,2
nonotfunnotno_blogspot_com.txt,3
www_bcgmilan_com.txt,11
inst_black_iz_com.txt,172
www_dsebd_org.txt,1
w3porn_blogspot_com.txt,2
www_newyoungporn_com.txt,4
www_moakt_com.txt,6
incestbd_wordpress_com.txt,1
indianofficer_in.txt,1
planetgroupbd_com.txt,1
at_tahreek_com.txt,605
sarsunacollege_ac_in.txt,25
pondit_com.txt,9
freehqtube_com.txt,3940
dialer_1pinless_com.txt,5
amarshastho_com.txt,47
middleeastnewsservice_com.txt,1
www_gsmmobile24_com.txt,11
www_chtrc_org.txt,4
www_aponzone_com.txt,3
deshiphones_com.txt,1
subhaprasad_blogspot_com.txt,13
suchsites_com.txt,1
resultpublished_com.txt,4
bdunion_blogspot_com.txt,13
www_video_al3boshi_com.txt,1
blog_dcgroup_com.txt,1
aiowap_com.txt,429
cstc_bd_com.txt,12
arabianrapbd_wordpress_com.txt,239
cs_bogra_gov_bd.txt,1
www_himjyoti_com.txt,2
www_dslrfilmmaking_in.txt,1
www_ahoban_org.txt,35
www_evergreenbangla_com.txt,97
savar_dhaka_gov_bd.txt,2
www_videoder_net.txt,20
eibela_com.txt,1478
www_toonsmag_com.txt,1
deb131962_dhakaeducationboard_gov_bd.txt,2
onlineallnewspaperbd_blogspot_com.txt,7
rashedin_blogspot_com.txt,2
www_indifferentlanguages_com.txt,2
forest_pabna_gov_bd.txt,2
www_luvcelebs_com.txt,273
www_harukamovies_com.txt,6
asiffarooq_net.txt,1
tatoeba_org.txt,249
appshopper_com.txt,6
indrajit_wordpress_com.txt,14
musicsongs_xyz.txt,3
samajerkatha_com.txt,11
mytvbd_tv.txt,14
edusupportbd_com.txt,1
banglarmaalsong_blogspot_com.txt,3
dls_dinajpur_gov_bd.txt,3
www_candy_crush_co.txt,44
edusignal_com.txt,8
zubairraihan_blogspot_com.txt,1
jantakapaksh_blogspot_com.txt,1
rangpurchamber_com.txt,3
m_bulbapedia_bulbagarden_net.txt,1
dwa_joypurhat_gov_bd.txt,1
dhadharu_appspot_com.txt,49
wapkatutor_blogspot_com.txt,7
untouchableearth_blogspot_com.txt,2
zso_rangpur_gov_bd.txt,2
police_sunamganj_gov_bd.txt,1
gefb_org.txt,21
www_bdipo_com.txt,43
www_iiuc_ac_bd.txt,6
www_llcobangla_org.txt,25
www_agrobangla_com.txt,20
a_z_az_blogspot_com.txt,21
bdsstories_blogspot_com.txt,1
goalanda_rajbari_gov_bd.txt,2
pyramidnews24_com.txt,152
darulqiratfultali_com.txt,4
islamibd_com.txt,55
ansarvdp_rajshahidiv_gov_bd.txt,1
chemselim_blogspot_com.txt,18
opinion_bdnews24_com.txt,9149
www_allhackingtools_com.txt,1
www_cnanews24_com.txt,35
deshbazzar_com.txt,11
feo_bel_ru.txt,1
alvishahin_wordpress_com.txt,42
